"meeting_key","session_key","stint_number","driver_number","lap_start","lap_end","compound","tyre_age_at_start"
1234,9502,1,2,1,7,"MEDIUM",0
1234,9502,1,4,1,7,"MEDIUM",0
1234,9502,1,10,1,7,"MEDIUM",0
1234,9502,1,20,1,7,"MEDIUM",0
1234,9502,1,22,1,7,"MEDIUM",0
1234,9502,1,23,1,7,"MEDIUM",0
1234,9502,1,24,1,7,"MEDIUM",0
1234,9502,1,31,1,7,"MEDIUM",0
1234,9502,1,55,1,8,"MEDIUM",0
1234,9502,1,77,1,8,"MEDIUM",0
1234,9502,1,81,1,8,"MEDIUM",0
1234,9502,1,16,1,9,"MEDIUM",0
1234,9502,2,3,5,7,"MEDIUM",3
1234,9502,2,11,5,7,"MEDIUM",0
1234,9502,2,14,5,7,"MEDIUM",3
1234,9502,2,18,5,7,"MEDIUM",3
1234,9502,2,27,5,7,"MEDIUM",3
1234,9502,2,44,5,7,"MEDIUM",3
1234,9502,2,63,5,7,"MEDIUM",3
1234,9502,3,11,8,9,"MEDIUM",3
1234,9502,2,1,8,10,"MEDIUM",0
1234,9502,3,3,8,10,"MEDIUM",0
1234,9502,2,4,8,10,"MEDIUM",0
1234,9502,3,14,8,10,"MEDIUM",0
1234,9502,3,18,8,10,"MEDIUM",0
1234,9502,2,22,8,10,"MEDIUM",0
1234,9502,3,27,8,10,"MEDIUM",0
1234,9502,3,44,8,10,"MEDIUM",0
1234,9502,3,63,8,10,"MEDIUM",0
1234,9502,2,20,8,13,"MEDIUM",0
1234,9502,2,31,8,13,"MEDIUM",0
1234,9502,2,81,9,13,"MEDIUM",0
1234,9502,2,55,9,14,"MEDIUM",0
1234,9502,4,11,10,12,"SOFT",0
1234,9502,2,16,10,15,"MEDIUM",0
1234,9502,4,3,11,12,"MEDIUM",3
1234,9502,4,14,11,12,"MEDIUM",3
1234,9502,3,1,11,13,"SOFT",0
1234,9502,3,4,11,13,"SOFT",0
1234,9502,4,18,11,13,"MEDIUM",3
1234,9502,4,27,11,13,"MEDIUM",3
1234,9502,4,44,11,13,"MEDIUM",3
1234,9502,4,63,11,13,"MEDIUM",3
1234,9502,5,3,13,15,"SOFT",0
1234,9502,5,14,13,15,"SOFT",0
1234,9502,5,18,14,16,"SOFT",8
1234,9502,5,27,14,16,"SOFT",7
1234,9502,3,81,14,17,"SOFT",0
1234,9502,3,55,15,17,"SOFT",0
1234,9502,3,16,16,18,"SOFT",0
1234,9506,1,1,1,1,"MEDIUM",3
1234,9506,1,2,1,1,"SOFT",0
1234,9506,1,3,1,1,"MEDIUM",0
1234,9506,1,4,1,1,"MEDIUM",3
1234,9506,1,10,1,1,"MEDIUM",0
1234,9506,1,11,1,1,"MEDIUM",3
1234,9506,1,14,1,1,"MEDIUM",5
1234,9506,1,16,1,1,"MEDIUM",0
1234,9506,1,20,1,1,"MEDIUM",6
1234,9506,1,22,1,1,"SOFT",0
1234,9506,1,23,1,1,"MEDIUM",0
1234,9506,1,24,1,1,"MEDIUM",0
1234,9506,1,27,1,1,"MEDIUM",6
1234,9506,1,31,1,1,"MEDIUM",0
1234,9506,1,44,1,1,"MEDIUM",6
1234,9506,1,55,1,1,"MEDIUM",0
1234,9506,1,63,1,1,"MEDIUM",6
1234,9506,1,77,1,1,"MEDIUM",0
1234,9506,1,81,1,1,"MEDIUM",0
1234,9506,1,18,1,2,"MEDIUM",6
1234,9506,2,1,2,2,"MEDIUM",4
1234,9506,2,2,2,2,"SOFT",0
1234,9506,2,3,2,2,"MEDIUM",1
1234,9506,2,10,2,2,"MEDIUM",0
1234,9506,2,11,2,2,"MEDIUM",4
1234,9506,2,14,2,2,"MEDIUM",6
1234,9506,2,16,2,2,"MEDIUM",0
1234,9506,2,20,2,2,"MEDIUM",0
1234,9506,2,22,2,2,"SOFT",1
1234,9506,2,23,2,2,"MEDIUM",0
1234,9506,2,24,2,2,"MEDIUM",0
1234,9506,2,27,2,2,"MEDIUM",0
1234,9506,2,31,2,2,"MEDIUM",1
1234,9506,2,44,2,2,"MEDIUM",7
1234,9506,2,55,2,2,"MEDIUM",1
1234,9506,2,63,2,2,"MEDIUM",7
1234,9506,2,77,2,2,"MEDIUM",1
1234,9506,2,81,2,2,"MEDIUM",1
1234,9506,3,14,3,18,"MEDIUM",7
1234,9506,3,1,3,20,"MEDIUM",0
1234,9506,3,2,3,20,"SOFT",0
1234,9506,3,3,3,20,"MEDIUM",2
1234,9506,3,10,3,20,"MEDIUM",2
1234,9506,3,11,3,20,"MEDIUM",5
1234,9506,3,16,3,20,"MEDIUM",2
1234,9506,3,20,3,20,"MEDIUM",0
1234,9506,3,22,3,20,"SOFT",2
1234,9506,3,23,3,20,"MEDIUM",0
1234,9506,3,24,3,20,"MEDIUM",2
1234,9506,3,27,3,20,"MEDIUM",0
1234,9506,3,31,3,20,"MEDIUM",2
1234,9506,3,44,3,20,"MEDIUM",8
1234,9506,3,55,3,20,"MEDIUM",2
1234,9506,3,63,3,20,"MEDIUM",8
1234,9506,3,77,3,20,"MEDIUM",2
1234,9506,3,81,3,20,"MEDIUM",2
1234,9506,4,14,19,20,"MEDIUM",23
1234,9498,1,2,1,3,"SOFT",0
1234,9498,1,1,1,4,"SOFT",3
1234,9498,1,3,1,4,"SOFT",0
1234,9498,1,4,1,4,"SOFT",2
1234,9498,1,10,1,4,"SOFT",0
1234,9498,1,11,1,4,"SOFT",3
1234,9498,1,14,1,4,"SOFT",0
1234,9498,1,16,1,4,"SOFT",2
1234,9498,1,20,1,4,"SOFT",0
1234,9498,1,24,1,4,"SOFT",0
1234,9498,1,27,1,4,"SOFT",0
1234,9498,1,31,1,4,"SOFT",0
1234,9498,1,44,1,4,"SOFT",3
1234,9498,1,55,1,4,"SOFT",8
1234,9498,1,63,1,4,"SOFT",8
1234,9498,1,77,1,4,"SOFT",0
1234,9498,1,81,1,4,"SOFT",5
1234,9498,1,18,1,7,"SOFT",0
1234,9498,1,22,1,7,"SOFT",0
1234,9498,1,23,1,7,"SOFT",0
1234,9498,2,2,4,6,"SOFT",0
1234,9498,2,1,5,7,"SOFT",0
1234,9498,2,3,5,7,"SOFT",0
1234,9498,2,10,5,7,"SOFT",0
1234,9498,2,11,5,7,"SOFT",0
1234,9498,2,14,5,7,"SOFT",0
1234,9498,2,16,5,7,"SOFT",0
1234,9498,2,20,5,7,"SOFT",3
1234,9498,2,24,5,7,"SOFT",0
1234,9498,2,27,5,7,"SOFT",3
1234,9498,2,31,5,7,"SOFT",0
1234,9498,2,44,5,7,"SOFT",0
1234,9498,2,55,5,7,"SOFT",2
1234,9498,2,63,5,7,"SOFT",0
1234,9498,2,77,5,7,"SOFT",0
1234,9498,2,81,5,7,"SOFT",0
1234,9498,2,4,5,10,"SOFT",0
1234,9498,3,2,7,9,"SOFT",0
1234,9498,3,81,8,9,"SOFT",3
1234,9498,3,1,8,10,"SOFT",3
1234,9498,3,3,8,10,"SOFT",0
1234,9498,3,10,8,10,"SOFT",0
1234,9498,3,11,8,10,"SOFT",0
1234,9498,3,14,8,10,"SOFT",3
1234,9498,3,16,8,10,"SOFT",0
1234,9498,2,18,8,10,"SOFT",0
1234,9498,3,20,8,10,"SOFT",0
1234,9498,2,22,8,10,"SOFT",0
1234,9498,2,23,8,10,"SOFT",0
1234,9498,3,24,8,10,"SOFT",0
1234,9498,3,27,8,10,"SOFT",0
1234,9498,3,31,8,10,"SOFT",0
1234,9498,3,44,8,10,"SOFT",0
1234,9498,3,55,8,10,"SOFT",5
1234,9498,3,63,8,10,"SOFT",0
1234,9498,4,81,10,12,"SOFT",0
1234,9498,4,1,11,13,"SOFT",0
1234,9498,3,4,11,13,"SOFT",0
1234,9498,4,10,11,13,"SOFT",0
1234,9498,4,11,11,13,"SOFT",0
1234,9498,4,14,11,13,"SOFT",0
1234,9498,4,16,11,13,"SOFT",0
1234,9498,3,18,11,13,"SOFT",0
1234,9498,3,22,11,13,"SOFT",0
1234,9498,3,23,11,13,"SOFT",0
1234,9498,4,27,11,13,"SOFT",0
1234,9498,4,31,11,13,"SOFT",0
1234,9498,4,44,11,13,"SOFT",0
1234,9498,4,55,11,13,"SOFT",0
1234,9498,4,63,11,13,"SOFT",0
1234,9498,5,81,13,14,"SOFT",3
1234,9498,5,1,14,16,"SOFT",0
1234,9498,4,4,14,16,"MEDIUM",3
1234,9498,5,10,14,16,"SOFT",0
1234,9498,5,11,14,16,"SOFT",0
1234,9498,5,14,14,16,"SOFT",0
1234,9498,5,16,14,16,"SOFT",0
1234,9498,4,18,14,16,"SOFT",0
1234,9498,4,22,14,16,"SOFT",0
1234,9498,4,23,14,16,"SOFT",0
1234,9498,5,27,14,16,"SOFT",0
1234,9498,5,31,14,16,"SOFT",0
1234,9498,5,44,14,16,"SOFT",0
1234,9498,5,55,14,16,"SOFT",0
1234,9498,5,63,14,16,"SOFT",0
1234,9498,6,81,15,17,"SOFT",0
1234,9498,6,1,17,19,"SOFT",0
1234,9498,5,4,17,19,"MEDIUM",0
1234,9498,6,11,17,19,"SOFT",0
1234,9498,6,16,17,19,"SOFT",0
1234,9498,5,22,17,19,"SOFT",0
1234,9498,6,27,17,19,"SOFT",0
1234,9498,6,44,17,19,"SOFT",0
1234,9498,6,55,17,19,"SOFT",0
1234,9498,6,63,17,19,"SOFT",0
1234,9498,7,81,18,20,"SOFT",0
1234,9498,6,4,20,22,"SOFT",0
1234,9498,7,16,20,22,"SOFT",0
1234,9498,6,22,20,22,"SOFT",0
1234,9498,7,27,20,22,"SOFT",0
1234,9498,7,44,20,22,"MEDIUM",0
1234,9498,7,55,20,22,"SOFT",0
1234,9498,7,63,20,22,"MEDIUM",0
1234,9507,1,23,1,10,"MEDIUM",0
1234,9507,1,77,1,10,"SOFT",0
1234,9507,1,2,1,11,"MEDIUM",0
1234,9507,1,18,1,11,"MEDIUM",0
1234,9507,1,10,1,12,"MEDIUM",0
1234,9507,1,27,1,12,"MEDIUM",0
1234,9507,1,11,1,17,"MEDIUM",0
1234,9507,1,16,1,19,"MEDIUM",0
1234,9507,1,14,1,22,"HARD",1
1234,9507,1,20,1,22,"HARD",0
1234,9507,1,31,1,22,"MEDIUM",0
1234,9507,1,1,1,23,"MEDIUM",0
1234,9507,1,63,1,24,"MEDIUM",3
1234,9507,1,44,1,27,"HARD",0
1234,9507,1,55,1,27,"MEDIUM",0
1234,9507,1,81,1,27,"MEDIUM",0
1234,9507,1,3,1,28,"HARD",0
1234,9507,1,22,1,28,"MEDIUM",0
1234,9507,1,24,1,28,"MEDIUM",0
1234,9507,1,4,1,29,"MEDIUM",0
1234,9507,2,77,11,28,"HARD",0
1234,9507,2,23,11,53,"HARD",0
1234,9507,2,2,12,28,"HARD",0
1234,9507,2,18,12,28,"HARD",1
1234,9507,2,27,13,28,"HARD",0
1234,9507,2,10,13,58,"HARD",0
1234,9507,2,11,18,28,"HARD",0
1234,9507,2,16,20,58,"HARD",0
1234,9507,2,20,23,28,"MEDIUM",0
1234,9507,2,14,23,58,"MEDIUM",1
1234,9507,2,31,23,58,"HARD",0
1234,9507,2,1,24,58,"HARD",0
1234,9507,2,63,25,58,"HARD",0
1234,9507,2,44,27,58,"MEDIUM",3
1234,9507,2,81,28,40,"HARD",0
1234,9507,2,55,28,58,"HARD",0
1234,9507,3,20,29,31,"MEDIUM",0
1234,9507,3,77,29,57,"MEDIUM",0
1234,9507,2,3,29,58,"MEDIUM",5
1234,9507,3,11,29,58,"MEDIUM",5
1234,9507,3,18,29,58,"MEDIUM",0
1234,9507,2,22,29,58,"HARD",0
1234,9507,2,24,29,58,"SOFT",0
1234,9507,3,27,29,58,"MEDIUM",0
1234,9507,2,4,30,58,"HARD",0
1234,9507,4,20,32,58,"MEDIUM",3
1234,9507,3,81,41,58,"MEDIUM",6
1234,9507,3,23,54,58,"SOFT",0
1235,9508,1,NA,1,0,NA,NA
1235,9508,1,1,1,0,"MEDIUM",0
1235,9508,2,1,1,0,"MEDIUM",6
1235,9508,1,2,1,0,"MEDIUM",0
1235,9508,1,3,1,0,"MEDIUM",0
1235,9508,1,4,1,0,"MEDIUM",0
1235,9508,1,10,1,0,"MEDIUM",0
1235,9508,2,10,1,0,"MEDIUM",13
1235,9508,1,11,1,0,"MEDIUM",0
1235,9508,1,14,1,0,"MEDIUM",0
1235,9508,1,16,1,0,"MEDIUM",0
1235,9508,1,22,1,0,"MEDIUM",0
1235,9508,2,22,1,0,"MEDIUM",0
1235,9508,1,23,1,0,"MEDIUM",0
1235,9508,2,23,1,0,"MEDIUM",0
1235,9508,1,24,1,0,"MEDIUM",0
1235,9508,2,24,1,0,"MEDIUM",0
1235,9508,1,77,1,3,"MEDIUM",0
1235,9508,1,81,1,3,"MEDIUM",0
1235,9508,2,4,1,4,"SOFT",9
1235,9508,1,27,1,6,"HARD",0
1235,9508,1,18,1,8,"MEDIUM",0
1235,9508,1,44,1,8,"MEDIUM",0
1235,9508,3,23,1,9,"HARD",10
1235,9508,1,31,1,10,"MEDIUM",0
1235,9508,1,63,1,10,"MEDIUM",0
1235,9508,1,50,1,11,"MEDIUM",0
1235,9508,1,55,1,12,"HARD",0
1235,9508,2,14,1,13,"MEDIUM",8
1235,9508,3,1,1,14,"SOFT",11
1235,9508,2,2,1,14,"SOFT",8
1235,9508,2,11,1,16,"SOFT",8
1235,9508,2,16,1,18,"SOFT",10
1235,9508,3,22,1,19,"SOFT",10
1235,9508,3,24,1,19,"SOFT",10
1235,9508,3,10,1,22,"SOFT",14
1235,9508,2,3,1,23,"SOFT",9
1235,9508,2,81,4,8,"MEDIUM",2
1235,9508,2,77,4,9,"MEDIUM",2
1235,9508,3,4,5,5,"SOFT",3
1235,9508,4,4,6,10,"SOFT",4
1235,9508,2,27,7,7,"SOFT",0
1235,9508,3,27,8,11,"SOFT",0
1235,9508,2,44,9,11,"MEDIUM",7
1235,9508,3,81,9,11,"MEDIUM",7
1235,9508,2,18,9,13,"SOFT",0
1235,9508,3,77,10,16,"SOFT",0
1235,9508,5,4,11,11,"SOFT",9
1235,9508,2,31,11,11,"MEDIUM",9
1235,9508,2,63,11,17,"SOFT",0
1235,9508,2,50,12,16,"SOFT",0
1235,9508,4,81,12,16,"SOFT",0
1235,9508,6,4,12,18,"SOFT",10
1235,9508,3,44,12,18,"SOFT",0
1235,9508,3,31,12,20,"SOFT",0
1235,9508,4,27,12,21,"HARD",5
1235,9508,2,55,13,15,"SOFT",0
1235,9508,3,14,14,18,"SOFT",0
1235,9508,3,18,14,20,"SOFT",5
1235,9508,4,1,15,17,"SOFT",1
1235,9508,3,2,15,23,"MEDIUM",8
1235,9508,3,55,16,17,"SOFT",3
1235,9508,4,77,17,17,"SOFT",7
1235,9508,3,11,17,24,"SOFT",0
1235,9508,5,81,17,26,"MEDIUM",0
1235,9508,3,50,17,32,"MEDIUM",0
1235,9508,5,1,18,22,"SOFT",4
1235,9508,5,77,18,24,"MEDIUM",8
1235,9508,4,55,18,26,"HARD",11
1235,9508,3,63,18,29,"MEDIUM",9
1235,9508,4,14,19,19,"SOFT",5
1235,9508,4,44,19,25,"MEDIUM",10
1235,9508,3,16,19,31,"HARD",9
1235,9508,4,22,20,30,"HARD",11
1235,9508,4,18,21,23,"SOFT",12
1235,9508,4,31,21,30,"MEDIUM",10
1235,9508,3,3,24,27,"HARD",11
1235,9508,5,44,26,28,"MEDIUM",17
1235,9509,1,27,1,3,"MEDIUM",0
1235,9509,1,11,1,5,"MEDIUM",0
1235,9509,1,2,1,6,"HARD",0
1235,9509,1,20,1,6,"HARD",0
1235,9509,1,55,1,6,"MEDIUM",0
1235,9509,1,81,1,6,"HARD",0
1235,9509,1,1,1,7,"MEDIUM",0
1235,9509,1,3,1,7,"MEDIUM",0
1235,9509,1,18,1,7,"MEDIUM",0
1235,9509,1,4,1,8,"MEDIUM",0
1235,9509,1,16,1,8,"MEDIUM",0
1235,9509,1,77,1,8,"MEDIUM",0
1235,9509,1,14,1,9,"MEDIUM",0
1235,9509,1,23,1,9,"MEDIUM",0
1235,9509,1,31,1,9,"HARD",0
1235,9509,1,44,1,9,"HARD",0
1235,9509,1,10,1,10,"HARD",0
1235,9509,1,22,1,10,"MEDIUM",0
1235,9509,1,24,1,10,"MEDIUM",0
1235,9509,1,63,1,11,"HARD",0
1235,9509,2,27,4,8,"MEDIUM",2
1235,9509,2,11,6,8,"MEDIUM",4
1235,9509,2,2,7,9,"SOFT",0
1235,9509,2,55,7,9,"MEDIUM",5
1235,9509,2,81,7,9,"HARD",5
1235,9509,2,20,7,10,"HARD",5
1235,9509,2,3,8,10,"MEDIUM",6
1235,9509,2,1,8,13,"SOFT",0
1235,9509,2,18,8,16,"SOFT",0
1235,9509,2,4,9,10,"SOFT",0
1235,9509,3,11,9,11,"SOFT",0
1235,9509,2,16,9,11,"SOFT",0
1235,9509,3,27,9,14,"SOFT",0
1235,9509,2,77,9,15,"SOFT",0
1235,9509,2,23,10,12,"SOFT",0
1235,9509,3,55,10,12,"SOFT",0
1235,9509,3,81,10,14,"SOFT",0
1235,9509,2,44,10,15,"SOFT",0
1235,9509,2,14,10,17,"SOFT",0
1235,9509,2,31,10,17,"SOFT",0
1235,9509,3,2,10,23,"HARD",5
1235,9509,3,3,11,16,"SOFT",0
1235,9509,3,20,11,16,"SOFT",0
1235,9509,2,22,11,16,"SOFT",0
1235,9509,2,24,11,16,"SOFT",0
1235,9509,2,10,11,18,"SOFT",0
1235,9509,3,4,11,27,"MEDIUM",0
1235,9509,4,11,12,15,"SOFT",0
1235,9509,3,16,12,15,"SOFT",3
1235,9509,2,63,12,20,"SOFT",0
1235,9509,4,55,13,17,"SOFT",3
1235,9509,3,23,13,24,"MEDIUM",8
1235,9509,3,1,14,24,"MEDIUM",6
1235,9509,4,27,15,25,"MEDIUM",7
1235,9509,4,81,15,27,"HARD",8
1235,9509,3,77,16,16,"SOFT",7
1235,9509,3,44,16,18,"SOFT",6
1235,9509,5,11,16,26,"MEDIUM",7
1235,9509,4,16,16,30,"MEDIUM",7
1235,9509,3,24,17,18,"SOFT",6
1235,9509,3,18,17,27,"MEDIUM",6
1235,9509,4,77,17,29,"MEDIUM",7
1235,9509,4,3,17,33,"MEDIUM",9
1235,9509,4,20,17,33,"HARD",9
1235,9509,3,22,17,33,"MEDIUM",0
1235,9509,3,14,18,30,"MEDIUM",8
1235,9509,5,55,18,31,"MEDIUM",8
1235,9509,3,31,18,32,"HARD",8
1235,9509,4,44,19,19,"SOFT",9
1235,9509,3,10,19,28,"HARD",9
1235,9509,4,24,19,29,"MEDIUM",9
1235,9509,5,44,20,30,"HARD",8
1235,9509,3,63,21,21,"SOFT",9
1235,9509,4,63,22,33,"HARD",10
1235,9509,5,27,26,29,"SOFT",6
1235,9509,4,4,28,31,"SOFT",2
1235,9509,5,81,28,31,"SOFT",5
1235,9509,4,10,29,33,"SOFT",8
1235,9510,1,4,1,2,"HARD",0
1235,9510,1,14,1,2,"MEDIUM",0
1235,9510,1,18,1,2,"MEDIUM",0
1235,9510,1,81,1,2,"HARD",0
1235,9510,1,22,1,3,"MEDIUM",0
1235,9510,1,2,1,4,"SOFT",0
1235,9510,1,3,1,4,"MEDIUM",0
1235,9510,1,23,1,4,"SOFT",0
1235,9510,1,24,1,4,"SOFT",0
1235,9510,1,55,1,4,"SOFT",0
1235,9510,1,63,1,4,"SOFT",0
1235,9510,1,77,1,4,"SOFT",0
1235,9510,1,16,1,6,"SOFT",0
1235,9510,1,44,1,6,"SOFT",0
1235,9510,1,1,1,7,"MEDIUM",0
1235,9510,1,10,1,7,"MEDIUM",0
1235,9510,1,11,1,7,"MEDIUM",0
1235,9510,1,20,1,7,"MEDIUM",0
1235,9510,1,27,1,7,"MEDIUM",0
1235,9510,1,31,1,7,"MEDIUM",0
1235,9510,2,4,3,3,"HARD",0
1235,9510,2,14,3,3,"HARD",0
1235,9510,2,18,3,3,"HARD",0
1235,9510,2,81,3,3,"SOFT",0
1235,9510,3,4,4,6,"MEDIUM",0
1235,9510,3,81,4,6,"SOFT",1
1235,9510,2,22,4,9,"MEDIUM",2
1235,9510,3,14,4,11,"HARD",0
1235,9510,3,18,4,12,"HARD",0
1235,9510,2,63,5,5,"SOFT",3
1235,9510,2,24,5,6,"SOFT",3
1235,9510,2,2,5,7,"SOFT",3
1235,9510,2,23,5,7,"SOFT",3
1235,9510,2,77,5,7,"SOFT",3
1235,9510,2,3,5,9,"MEDIUM",0
1235,9510,2,55,5,11,"SOFT",3
1235,9510,3,63,6,8,"SOFT",4
1235,9510,3,24,7,9,"SOFT",5
1235,9510,4,81,7,9,"SOFT",4
1235,9510,2,16,7,10,"SOFT",5
1235,9510,4,4,7,11,"MEDIUM",3
1235,9510,2,44,7,12,"SOFT",5
1235,9510,3,2,8,8,"SOFT",0
1235,9510,2,1,8,10,"MEDIUM",6
1235,9510,2,10,8,10,"MEDIUM",6
1235,9510,2,20,8,10,"SOFT",0
1235,9510,3,23,8,10,"SOFT",0
1235,9510,2,27,8,10,"MEDIUM",0
1235,9510,2,31,8,10,"MEDIUM",6
1235,9510,3,77,8,10,"SOFT",0
1235,9510,2,11,8,12,"MEDIUM",6
1235,9510,4,63,9,11,"SOFT",7
1235,9510,4,2,9,14,"SOFT",0
1235,9510,3,3,10,10,"MEDIUM",0
1235,9510,3,22,10,10,"MEDIUM",8
1235,9510,4,24,10,12,"SOFT",0
1235,9510,5,81,10,12,"SOFT",0
1235,9510,3,1,11,11,"MEDIUM",9
1235,9510,4,23,11,11,"SOFT",3
1235,9510,4,22,11,12,"SOFT",0
1235,9510,4,3,11,13,"SOFT",0
1235,9510,3,10,11,13,"MEDIUM",9
1235,9510,3,20,11,13,"SOFT",3
1235,9510,3,27,11,13,"SOFT",0
1235,9510,3,31,11,13,"MEDIUM",9
1235,9510,4,77,11,13,"SOFT",3
1235,9510,3,16,11,15,"SOFT",9
1235,9510,5,4,12,12,"SOFT",0
1235,9510,5,63,12,14,"SOFT",0
1235,9510,5,23,12,15,"SOFT",0
1235,9510,3,55,12,16,"SOFT",10
1235,9510,4,1,12,17,"MEDIUM",10
1235,9510,5,24,13,13,"SOFT",3
1235,9510,3,44,13,14,"SOFT",0
1235,9510,5,22,13,15,"SOFT",2
1235,9510,6,4,13,16,"SOFT",1
1235,9510,6,81,13,16,"SOFT",3
1235,9510,3,11,13,17,"MEDIUM",11
1235,9510,4,18,13,18,"HARD",9
1235,9510,4,10,14,14,"SOFT",0
1235,9510,5,3,14,16,"SOFT",3
1235,9510,6,24,14,16,"SOFT",4
1235,9510,4,27,14,16,"SOFT",0
1235,9510,4,31,14,16,"SOFT",0
1235,9510,5,77,14,16,"SOFT",6
1235,9510,5,2,15,17,"SOFT",6
1235,9510,4,44,15,17,"SOFT",2
1235,9510,6,63,15,17,"SOFT",3
1235,9510,5,10,15,18,"SOFT",1
1235,9510,4,16,16,17,"SOFT",0
1235,9510,4,55,17,17,"SOFT",15
1235,9510,5,31,17,20,"SOFT",3
1235,9510,5,1,18,19,"SOFT",0
1235,9510,4,11,18,19,"SOFT",0
1235,9510,5,55,18,19,"SOFT",0
1235,9510,5,16,18,21,"SOFT",2
1235,9510,5,18,19,21,"SOFT",0
1235,9510,6,1,20,22,"SOFT",2
1235,9510,6,55,20,23,"SOFT",0
1235,9510,6,18,22,25,"SOFT",3
1235,9511,1,24,1,3,"SOFT",0
1235,9511,1,63,1,3,"MEDIUM",0
1235,9511,1,1,1,4,"SOFT",0
1235,9511,1,2,1,4,"SOFT",0
1235,9511,1,3,1,4,"SOFT",0
1235,9511,1,4,1,4,"SOFT",0
1235,9511,1,10,1,4,"SOFT",0
1235,9511,1,11,1,4,"SOFT",0
1235,9511,1,14,1,4,"SOFT",0
1235,9511,1,18,1,4,"SOFT",0
1235,9511,1,20,1,4,"SOFT",0
1235,9511,1,22,1,4,"SOFT",0
1235,9511,1,23,1,4,"SOFT",0
1235,9511,1,27,1,4,"SOFT",0
1235,9511,1,31,1,4,"SOFT",0
1235,9511,1,44,1,4,"SOFT",0
1235,9511,1,77,1,4,"SOFT",0
1235,9511,1,81,1,4,"SOFT",0
1235,9511,1,16,1,7,"MEDIUM",0
1235,9511,1,55,1,7,"MEDIUM",0
1235,9511,2,24,4,4,"SOFT",2
1235,9511,2,63,4,6,"SOFT",0
1235,9511,2,11,5,5,"SOFT",0
1235,9511,2,81,5,5,"SOFT",3
1235,9511,2,2,5,6,"SOFT",0
1235,9511,2,14,5,6,"SOFT",0
1235,9511,2,1,5,7,"SOFT",3
1235,9511,2,3,5,7,"SOFT",0
1235,9511,2,4,5,7,"SOFT",3
1235,9511,2,10,5,7,"SOFT",0
1235,9511,2,18,5,7,"SOFT",0
1235,9511,2,20,5,7,"SOFT",3
1235,9511,2,22,5,7,"SOFT",0
1235,9511,2,23,5,7,"SOFT",0
1235,9511,3,24,5,7,"SOFT",3
1235,9511,2,27,5,7,"SOFT",3
1235,9511,2,31,5,7,"SOFT",0
1235,9511,2,44,5,7,"SOFT",3
1235,9511,2,77,5,7,"SOFT",0
1235,9511,3,11,6,8,"SOFT",1
1235,9511,3,81,6,8,"SOFT",0
1235,9511,3,63,7,7,"SOFT",0
1235,9511,3,14,7,8,"SOFT",0
1235,9511,3,2,7,9,"SOFT",0
1235,9511,3,4,8,8,"SOFT",6
1235,9511,3,10,8,9,"SOFT",0
1235,9511,3,20,8,9,"SOFT",0
1235,9511,3,44,8,9,"SOFT",0
1235,9511,2,55,8,9,"MEDIUM",6
1235,9511,3,1,8,10,"SOFT",0
1235,9511,3,3,8,10,"SOFT",0
1235,9511,2,16,8,10,"MEDIUM",6
1235,9511,3,18,8,10,"SOFT",0
1235,9511,3,22,8,10,"SOFT",0
1235,9511,3,23,8,10,"SOFT",3
1235,9511,4,24,8,10,"SOFT",0
1235,9511,3,27,8,10,"SOFT",0
1235,9511,3,31,8,10,"SOFT",0
1235,9511,4,63,8,10,"SOFT",3
1235,9511,4,81,9,10,"SOFT",4
1235,9511,4,4,9,11,"SOFT",0
1235,9511,4,11,9,11,"SOFT",0
1235,9511,4,10,10,12,"SOFT",2
1235,9511,4,44,10,12,"SOFT",2
1235,9511,3,55,10,12,"SOFT",0
1235,9511,4,1,11,13,"SOFT",3
1235,9511,4,3,11,13,"SOFT",0
1235,9511,3,16,11,13,"SOFT",0
1235,9511,4,18,11,13,"SOFT",3
1235,9511,4,22,11,13,"SOFT",0
1235,9511,4,23,11,13,"SOFT",0
1235,9511,4,27,11,13,"SOFT",0
1235,9511,4,31,11,13,"SOFT",3
1235,9511,5,63,11,13,"SOFT",0
1235,9511,5,81,11,13,"SOFT",0
1235,9511,5,4,12,14,"SOFT",0
1235,9511,5,10,13,15,"SOFT",0
1235,9511,5,44,13,15,"SOFT",0
1235,9511,4,55,13,15,"SOFT",0
1235,9511,5,1,14,16,"SOFT",0
1235,9511,5,3,14,16,"SOFT",0
1235,9511,4,16,14,16,"SOFT",0
1235,9511,5,18,14,16,"SOFT",0
1235,9511,5,22,14,16,"SOFT",0
1235,9511,5,27,14,16,"SOFT",0
1235,9511,5,31,14,16,"SOFT",0
1235,9511,6,63,14,16,"SOFT",1
1235,9511,6,81,14,16,"SOFT",0
1235,9511,6,4,15,17,"SOFT",0
1235,9511,6,44,16,18,"SOFT",5
1235,9511,5,55,16,18,"SOFT",0
1235,9511,6,1,17,19,"SOFT",0
1235,9511,5,16,17,19,"SOFT",0
1235,9511,6,27,17,19,"SOFT",3
1235,9511,7,63,17,19,"SOFT",0
1235,9511,7,4,18,20,"SOFT",0
1235,9511,7,44,19,21,"SOFT",0
1235,9511,6,55,19,21,"SOFT",0
1235,9511,6,16,20,22,"SOFT",0
1235,9511,7,27,20,22,"SOFT",0
1235,9515,1,14,1,7,"SOFT",0
1235,9515,1,10,1,8,"SOFT",0
